subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
MGI:1202300,RO:HOM0000017,WormBase:WBGene00004830,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
HGNC:6284,RO:0002434,HGNC:1393,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:18867,RO:HOM0000020,ENSEMBL:ENSCAFG00000028535,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
FlyBase:FBgn0260450,RO:HOM0000017,ENSEMBL:ENSMODG00000013388,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSCAFG00000015873,RO:HOM0000020,ENSEMBL:ENSOANG00000013580,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:97805,RO:0002200,MP:0005376,https://www.ncbi.nlm.nih.gov/pubmed/22252315,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSPTRG00000022100,RO:HOM0000020,ENSEMBL:ENSECAG00000018955,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:88293,RO:0002200,HP:0006274,https://www.ncbi.nlm.nih.gov/pubmed/11581302,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:88294,RO:0002200,HP:0011805,https://www.ncbi.nlm.nih.gov/pubmed/7286424,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2685061,RO:HOM0000020,ENSEMBL:ENSECAG00000006820,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
WormBase:WBGene00001187,RO:HOM0000017,ENSEMBL:ENSMODG00000000170,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
WormBase:WBGene00001179,RO:0002200,WBPhenotype:0000481,http://www.wormbase.org/resources/paper/WBPaper00037778,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ClinVarVariant:803873,GENO:0000840,MONDO:0010679,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,pathogenic_for_condition,NA,http://purl.obolibrary.org/obo/GENO_0000840
FlyBase:FBgn0039525,RO:HOM0000020,RGD:1563703,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
RGD:1561692,RO:HOM0000020,ENSEMBL:ENSBTAG00000000603,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSECAG00000014495,RO:HOM0000020,ENSEMBL:ENSACAG00000010058,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:99923,RO:0002200,MP:0002102,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
WormBase:WBGene00001187,RO:0002200,WBPhenotype:0000646,http://www.wormbase.org/resources/paper/WBPaper00000635,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
WormBase:WBGene00001131,RO:HOM0000017,ZFIN:ZDB-GENE-070124-2,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSOANG00000009824,RO:HOM0000017,FlyBase:FBgn0012051,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSECAG00000019772,RO:HOM0000020,ENSEMBL:ENSMODG00000016335,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
RGD:1563703,RO:HOM0000020,ENSEMBL:ENSGALG00000006341,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSSSCG00000034746,RO:HOM0000020,ENSEMBL:ENSGALG00000009382,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSCAFG00000001960,RO:HOM0000020,ENSEMBL:ENSPTRG00000018215,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
RGD:1306167,RO:HOM0000020,FlyBase:FBgn0027052,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
Xenbase:XB-GENE-5889689,RO:HOM0000017,HGNC:16663,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSACAG00000010598,RO:HOM0000020,HGNC:239,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:2176876,RO:0002200,MP:0001265,https://www.ncbi.nlm.nih.gov/pubmed/9288752,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
FlyBase:FBgn0038129,RO:HOM0000020,ENSEMBL:ENSACAG00000007864,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
Xenbase:XB-GENE-958942,RO:HOM0000017,FlyBase:FBgn0039928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
HGNC:2928,RO:0002200,HP:0002069,http://purl.obolibrary.org/obo/MONDO_0019181,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:1390,RO:0002200,HP:0001699,http://purl.obolibrary.org/obo/MONDO_0010979,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
SGD:S000003449,RO:0002200,MONARCH:APO_0000080APO_0000003,https://www.ncbi.nlm.nih.gov/pubmed/22685415,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ClinVarVariant:94551,GENO:0000840,MONDO:0010679,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,pathogenic_for_condition,NA,http://purl.obolibrary.org/obo/GENO_0000840
ZFIN:ZDB-GENE-131121-511,RO:HOM0000020,ENSEMBL:ENSGALG00000027482,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:6284,RO:0002434,HGNC:1390,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
ENSEMBL:ENSECAG00000014703,RO:HOM0000020,ENSEMBL:ENSMMUG00000005882,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:6284,RO:0002200,HP:0002059,https://www.ncbi.nlm.nih.gov/pubmed/31152168,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:1485,RO:HOM0000020,ENSEMBL:ENSACAG00000002512,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSMMUG00000013778,RO:HOM0000020,RGD:1311525,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSECAG00000009238,RO:HOM0000020,Xenbase:XB-GENE-5770986,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSBTAG00000005523,RO:HOM0000020,ENSEMBL:ENSSSCG00000007872,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:88294,RO:0002200,MP:0004386,https://www.ncbi.nlm.nih.gov/pubmed/14300095,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-GENE-060421-5204,RO:HOM0000017,FlyBase:FBgn0025866,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ClinVarVariant:986416,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
MGI:6394025,RO:0002200,MP:0009414,https://www.ncbi.nlm.nih.gov/pubmed/31028078,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
FlyBase:FBgn0037130,RO:HOM0000017,ENSEMBL:ENSOANG00000002355,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
MGI:5440955,RO:0002200,MP:0010227,https://www.ncbi.nlm.nih.gov/pubmed/22798625,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ClinVarVariant:409894,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
ZFIN:ZDB-GENE-070424-83,RO:HOM0000017,ENSEMBL:ENSFCAG00000018879,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ZFIN:ZDB-GENE-031204-3,RO:HOM0000020,MGI:1933820,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSPTRG00000021888,RO:HOM0000020,Xenbase:XB-GENE-1013840,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSBTAG00000027118,RO:HOM0000020,RGD:1585877,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:103013,RO:0002200,HP:0012638,https://www.ncbi.nlm.nih.gov/pubmed/15146240,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ClinVarVariant:594248,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
MGI:1857113,RO:0002200,HP:0008669,https://www.ncbi.nlm.nih.gov/pubmed/17478551,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSCAFG00000018767,RO:HOM0000020,RGD:620450,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
FlyBase:FBgn0012051,RO:HOM0000017,EnsemblGenome:AT1G55350,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
MGI:107956,RO:0002200,MP:0004076,"https://www.ncbi.nlm.nih.gov/pubmed/10967099,12754417",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-GENE-990415-46,RO:HOM0000017,HGNC:28958,http://zfin.org/ZDB-PUB-030905-1|https://www.ncbi.nlm.nih.gov/pubmed/26571427,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSACAG00000003199,RO:HOM0000017,ZFIN:ZDB-GENE-050320-69,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ClinVarVariant:844999,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
RGD:1585877,RO:HOM0000017,ZFIN:ZDB-GENE-070202-9,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSCAFG00000005839,RO:HOM0000020,HGNC:10541,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:11167,RO:HOM0000020,ENSEMBL:ENSGALG00000029694,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
SGD:S000001898,RO:0002200,MONARCH:APO_0000110APO_0000003,"https://www.ncbi.nlm.nih.gov/pubmed/15716499,18622397",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSGALG00000006341,RO:HOM0000020,ENSEMBL:ENSSSCG00000014311,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-010426-1,RO:0002200,ZP:0001507,"https://www.ncbi.nlm.nih.gov/pubmed/24371125,26564785",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSOANG00000015106,RO:HOM0000020,Xenbase:XB-GENE-992148,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
RGD:2269,RO:HOM0000020,ENSEMBL:ENSOANG00000050950,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSMMUG00000060439,RO:HOM0000017,MGI:1313259,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
WormBase:WBGene00001179,RO:0002200,WBPhenotype:0000154,http://www.wormbase.org/resources/paper/WBPaper00001133,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
Xenbase:XB-GENE-854103,RO:HOM0000020,ENSEMBL:ENSBTAG00000021158,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:6717,RO:0002200,HP:0003707,http://purl.obolibrary.org/obo/MONDO_0010679,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSMMUG00000019262,RO:HOM0000020,FlyBase:FBgn0001991,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:1859639,RO:0002200,MP:0030005,https://www.ncbi.nlm.nih.gov/pubmed/24466230,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSECAG00000008742,RO:HOM0000017,ENSEMBL:ENSPTRG00000048164,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
FlyBase:FBgn0012051,RO:HOM0000017,MGI:1920897,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
dbSNP:rs35693284,RO:0003304,MONDO:0010679,https://www.ncbi.nlm.nih.gov/pubmed/30014611,This edge comes from the Monarch Knowledge Graph 2019.,NA,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
ZFIN:ZDB-GENE-990415-46,RO:0002200,ZP:0000043,https://www.ncbi.nlm.nih.gov/pubmed/15256591,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
WormBase:WBGene00000403,RO:0002200,WBPhenotype:0000654,http://www.wormbase.org/resources/paper/WBPaper00045517,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSMMUG00000008618,RO:HOM0000020,ENSEMBL:ENSECAG00000016391,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSSSCG00000024781,RO:HOM0000020,ENSEMBL:ENSACAG00000007149,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-080229-3,RO:HOM0000017,ENSEMBL:ENSSSCG00000023028,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSACAG00000011727,RO:HOM0000020,NCBIGene:100495980,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:2928,RO:0002200,HP:0002650,"http://purl.obolibrary.org/obo/MONDO_0010679|https://www.ncbi.nlm.nih.gov/pubmed/21969337,21399986,26740235,26968818,19959795,25244321,19602481,23756440,8840119,26081009,7668256,27708273,29604111,17259292,19530190,19760747,29973226,16834926,15643612,17435279,27363342,19206170,17880784,27930565,19783145,17145200,11257468,10094565,21396098,21520333,19409785,9067763,7951253,25007885,15351422,12632325,19367636,25972034,25612904,23536893,21972111,10909857,16770791,17041906,21515508,16049303,8784808,17952667,10320864,7611292,23453023,18653336,17253928,8301652,12398835,10533061,15723292,19074751,28526893,9298822,24349052,11710958,22092019,19793655,19230662,20485447,26911353,27593222,8281150,19937601,20098710,9544849,27750387,11524473,18652600",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:94909,RO:0002200,MP:0003852,"https://www.ncbi.nlm.nih.gov/pubmed/6583703,15694130,3239377,29187645",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
RGD:2245,RO:HOM0000020,ENSEMBL:ENSBTAG00000010660,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-040912-97,RO:HOM0000020,ENSEMBL:ENSECAG00000011067,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSCAFG00000005335,RO:HOM0000020,ENSEMBL:ENSMMUG00000030881,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-131120-116,RO:HOM0000017,ENSEMBL:ENSMMUG00000030881,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
HGNC:1391,RO:0002200,HP:0100021,http://purl.obolibrary.org/obo/MONDO_0014200,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ClinVarVariant:94646,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
HGNC:16859,RO:0002200,HP:0004308,Go to ORPHANET web site (https://www.orpha.net/) and in the search field introduce the Orpha number: ORPHA:101016,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-GENE-050522-279,RO:HOM0000020,ENSEMBL:ENSOANG00000042811,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:2145373,RO:HOM0000020,ENSEMBL:ENSACAG00000001174,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
OMIA-breed:235,RO:0003301,MONDO:0010679,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
